kernel,quant,batch,dim_m,dim_n,dim_k,layout,throughput_tps,latency_us,bandwidth_gbps,xmx_util_pct,variance_pct,regime,tier,is_winner,source_file
mmvq_aos_baseline,Q6_K,3,16384,16384,16384,AOS,244.268898,12281.5472,17.949926,0.0,1.32,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q6_K,3,16384,16384,16384,SOA,834.591526,3594.5728,61.329364,0.0,0.94,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_coalesced,Q6_K,3,16384,16384,16384,COALESCED,829.599032,3616.2048,60.962494,0.0,4.43,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_slm_cached,Q6_K,3,16384,16384,16384,AOS,163.341385,18366.4416,12.003025,0.0,0.56,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q6_K,3,16384,16384,16384,AOS,156.045564,19225.154,11.466897,0.0,0.37,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q6_K,3,16384,16384,16384,AOS,173.879586,17253.3192,12.777418,0.0,0.46,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q4_0,4,16384,16384,16384,AOS,410.266475,9749.7608,15.52149,0.0,2.11,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q4_0,4,16384,16384,16384,SOA,1189.395398,3363.0532,44.998044,0.0,1.61,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q4_0,4,16384,16384,16384,COALESCED,1262.505591,3168.3028,47.764,0.0,0.56,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q4_0,4,16384,16384,16384,AOS,286.589358,13957.2524,10.84245,0.0,0.4,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q4_0,4,16384,16384,16384,AOS,257.21319,15551.302,9.73107,0.0,0.45,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q4_0,4,16384,16384,16384,AOS,261.073818,15321.3372,9.877128,0.0,0.67,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q8_0,4,16384,16384,16384,AOS,188.611335,21207.6332,13.464423,0.0,0.49,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q8_0,4,16384,16384,16384,SOA,650.243933,6151.5376,46.419052,0.0,0.84,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_coalesced,Q8_0,4,16384,16384,16384,COALESCED,667.42798,5993.156,47.645772,0.0,0.37,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_slm_cached,Q8_0,4,16384,16384,16384,AOS,159.800214,25031.2556,11.40768,0.0,0.31,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q8_0,4,16384,16384,16384,AOS,148.063191,27015.4924,10.569807,0.0,0.36,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q8_0,4,16384,16384,16384,AOS,187.267071,21359.8684,13.36846,0.0,0.23,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_aos_baseline,Q6_K,4,16384,16384,16384,AOS,243.754985,16409.9208,13.439238,0.0,0.43,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_soa_baseline,Q6_K,4,16384,16384,16384,SOA,828.597278,4827.4356,45.684055,0.0,1.44,memory_bound,1,True,mmvq_tier1.jsonl
mmvq_coalesced,Q6_K,4,16384,16384,16384,COALESCED,745.210402,5367.6116,41.086585,0.0,10.29,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_slm_cached,Q6_K,4,16384,16384,16384,AOS,163.055046,24531.5928,8.989911,0.0,0.62,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_prefetch,Q6_K,4,16384,16384,16384,AOS,156.045838,25633.4936,8.603464,0.0,0.28,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_wide_load,Q6_K,4,16384,16384,16384,AOS,173.8564,23007.4936,9.585435,0.0,0.39,memory_bound,1,False,mmvq_tier1.jsonl
mmvq_esimd_block_load,Q4_0,1,4096,4096,4096,AOS,1768.509217,565.448,16.726871,0.0,0.0,memory_bound,1,False,tier1_esimd_validation_20260122_001404.jsonl
mmvq_esimd_block_load,Q8_0,1,4096,4096,4096,AOS,1668.468613,599.352,29.776799,0.0,0.0,memory_bound,1,False,tier1_esimd_validation_20260122_001404.jsonl
mmvq_esimd_block_load,MXFP4,1,4096,4096,4096,AOS,799.283842,1251.12,7.140712,0.0,0.0,memory_bound,1,False,tier1_esimd_validation_20260122_001404.jsonl
mmvq_esimd_block_load,Q2_K,1,4096,4096,4096,AOS,1319.163756,758.056,7.28972,0.0,0.0,memory_bound,1,False,tier1_esimd_validation_20260122_001404.jsonl
mmvq_esimd_block_load,Q3_K,1,4096,4096,4096,AOS,1116.121255,895.96,8.069503,0.0,0.0,memory_bound,1,False,tier1_esimd_validation_20260122_001404.jsonl
mmvq_esimd_block_load,Q4_K,1,4096,4096,4096,AOS,1326.808971,753.688,12.549193,0.0,0.0,memory_bound,1,False,tier1_esimd_validation_20260122_001404.jsonl
mmvq_esimd_block_load,Q5_K,1,4096,4096,4096,AOS,1243.904866,803.92,14.373729,0.0,0.0,memory_bound,1,False,tier1_esimd_validation_20260122_001404.jsonl
mmvq_esimd_block_load,Q6_K,1,4096,4096,4096,AOS,1217.137293,821.6,16.776475,0.0,0.0,memory_bound,1,False,tier1_esimd_validation_20260122_001404.jsonl
mmvq_esimd_slm,Q4_0,1,4096,4096,4096,AOS,2020.463252,494.936,19.109897,0.0,0.0,memory_bound,1,False,tier1_esimd_validation_20260122_001404.jsonl
mmvq_esimd_slm,Q8_0,1,4096,4096,4096,AOS,1857.327529,538.408,33.147323,0.0,0.0,memory_bound,1,False,tier1_esimd_validation_20260122_001404.jsonl
mmvq_esimd_slm,MXFP4,1,4096,4096,4096,AOS,762.399668,1311.648,6.811193,0.0,0.0,memory_bound,1,False,tier1_esimd_validation_20260122_001404.jsonl
mmvq_esimd_slm,Q2_K,1,4096,4096,4096,AOS,1594.062436,627.328,8.808815,0.0,0.0,memory_bound,1,False,tier1_esimd_validation_20260122_001404.jsonl
mmvq_esimd_slm,Q3_K,1,4096,4096,4096,AOS,1381.917881,723.632,9.9912,0.0,0.0,memory_bound,1,False,tier1_esimd_validation_20260122_001404.jsonl
mmvq_esimd_slm,Q4_K,1,4096,4096,4096,AOS,1673.987572,597.376,15.832869,0.0,0.0,memory_bound,1,False,tier1_esimd_validation_20260122_001404.jsonl
mmvq_esimd_slm,Q5_K,1,4096,4096,4096,AOS,1524.074277,656.136,17.611178,0.0,0.0,memory_bound,1,False,tier1_esimd_validation_20260122_001404.jsonl
mmvq_esimd_slm,Q6_K,1,4096,4096,4096,AOS,1323.521626,755.56,18.242829,0.0,0.0,memory_bound,1,False,tier1_esimd_validation_20260122_001404.jsonl
mmvq_aos_baseline,Q4_0,1,4096,4096,4096,AOS,8685.984296,115.128,82.153568,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_aos_baseline,Q8_0,1,4096,4096,4096,AOS,4164.306893,240.136,74.319486,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_aos_baseline,Q6_K,1,4096,4096,4096,AOS,3821.694998,261.664,52.676532,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_aos_baseline,MXFP4,1,4096,4096,4096,AOS,5441.643812,183.768,48.615036,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_aos_baseline,Q4_K,1,4096,4096,4096,AOS,10926.573427,91.52,103.345455,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_aos_baseline,Q2_K,1,4096,4096,4096,AOS,10218.262078,97.864,56.46628,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_aos_baseline,Q3_K,1,4096,4096,4096,AOS,4065.70174,245.96,29.394828,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_aos_baseline,Q5_K,1,4096,4096,4096,AOS,12202.26474,81.952,141.001171,0.0,0.0,memory_bound,1,True,tier1_validation_20260121_232602.jsonl
mmvq_soa_baseline,Q4_0,1,4096,4096,4096,SOA,36012.676462,27.768,340.614232,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_soa_baseline,Q8_0,1,4096,4096,4096,SOA,19192.384462,52.104,342.52234,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_soa_baseline,Q6_K,1,4096,4096,4096,SOA,9673.425166,103.376,133.334159,0.0,0.0,memory_bound,1,True,tier1_validation_20260121_232602.jsonl
mmvq_soa_baseline,MXFP4,1,4096,4096,4096,SOA,5481.975265,182.416,48.975353,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_soa_baseline,Q4_K,1,4096,4096,4096,SOA,16160.310278,61.88,152.847059,0.0,0.0,memory_bound,1,True,tier1_validation_20260121_232602.jsonl
mmvq_soa_baseline,Q2_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,True,tier1_validation_20260121_232602.jsonl
mmvq_soa_baseline,Q3_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,True,tier1_validation_20260121_232602.jsonl
mmvq_soa_baseline,Q5_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,True,tier1_validation_20260121_232602.jsonl
mmvq_coalesced,Q4_0,1,4096,4096,4096,COALESCED,54019.014693,18.512,510.921348,0.0,0.0,memory_bound,1,True,tier1_validation_20260121_232602.jsonl
mmvq_coalesced,Q8_0,1,4096,4096,4096,COALESCED,20545.693623,48.672,366.674556,0.0,0.0,memory_bound,1,True,tier1_validation_20260121_232602.jsonl
mmvq_coalesced,Q6_K,1,4096,4096,4096,COALESCED,5747.390685,173.992,79.219458,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_coalesced,MXFP4,1,4096,4096,4096,COALESCED,5587.091584,178.984,49.91445,0.0,0.0,memory_bound,1,True,tier1_validation_20260121_232602.jsonl
mmvq_coalesced,Q4_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,True,tier1_validation_20260121_232602.jsonl
mmvq_coalesced,Q2_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_coalesced,Q3_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_coalesced,Q5_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_slm_cached,Q4_0,1,4096,4096,4096,AOS,7972.955734,125.424,75.409619,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_slm_cached,Q8_0,1,4096,4096,4096,AOS,4069.142876,245.752,72.621114,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_slm_cached,Q6_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,True,tier1_validation_20260121_232602.jsonl
mmvq_slm_cached,MXFP4,1,4096,4096,4096,AOS,3968.379949,251.992,35.453062,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_slm_cached,Q4_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_slm_cached,Q2_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_slm_cached,Q3_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_slm_cached,Q5_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_prefetch,Q4_0,1,4096,4096,4096,AOS,3155.689076,316.888,29.847063,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_prefetch,Q8_0,1,4096,4096,4096,AOS,2541.063588,393.536,45.349813,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_prefetch,Q6_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_prefetch,MXFP4,1,4096,4096,4096,AOS,4126.774513,242.32,36.868141,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_prefetch,Q4_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_prefetch,Q2_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_prefetch,Q3_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_prefetch,Q5_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_wide_load,Q4_0,1,4096,4096,4096,AOS,3222.313879,310.336,30.477212,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_wide_load,Q8_0,1,4096,4096,4096,AOS,2843.946943,351.624,50.755307,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_wide_load,Q6_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_wide_load,MXFP4,1,4096,4096,4096,AOS,3886.574218,257.296,34.722219,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_wide_load,Q4_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_wide_load,Q2_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_wide_load,Q3_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_wide_load,Q5_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,False,tier1_validation_20260121_232602.jsonl
mmvq_aos_baseline,Q4_0,1,4096,4096,4096,AOS,6882.880899,145.288,65.099499,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_aos_baseline,Q8_0,1,4096,4096,4096,AOS,4173.344017,239.616,74.480769,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_aos_baseline,Q6_K,1,4096,4096,4096,AOS,4279.209887,233.688,58.982712,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_aos_baseline,MXFP4,1,4096,4096,4096,AOS,5438.565959,183.872,48.587539,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_aos_baseline,Q4_K,1,4096,4096,4096,AOS,10047.423841,99.528,95.030303,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_aos_baseline,Q2_K,1,4096,4096,4096,AOS,11312.217195,88.4,62.511493,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_aos_baseline,Q3_K,1,4096,4096,4096,AOS,4157.105324,240.552,30.055672,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_aos_baseline,Q5_K,1,4096,4096,4096,AOS,12064.472541,82.888,139.408937,0.0,0.0,memory_bound,1,True,tier1_validation_supported_20260121_233340.jsonl
mmvq_soa_baseline,Q4_0,1,4096,4096,4096,SOA,36560.397777,27.352,345.794677,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_soa_baseline,Q8_0,1,4096,4096,4096,SOA,19623.233909,50.96,350.211617,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_soa_baseline,Q6_K,1,4096,4096,4096,SOA,11379.153391,87.88,156.845152,0.0,0.0,memory_bound,1,True,tier1_validation_supported_20260121_233340.jsonl
mmvq_soa_baseline,MXFP4,1,4096,4096,4096,SOA,5497.647007,181.896,49.115363,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_soa_baseline,Q4_K,1,4096,4096,4096,SOA,21853.146853,45.76,206.690909,0.0,0.0,memory_bound,1,True,tier1_validation_supported_20260121_233340.jsonl
mmvq_coalesced,Q4_0,1,4096,4096,4096,COALESCED,54019.014693,18.512,510.921348,0.0,0.0,memory_bound,1,True,tier1_validation_supported_20260121_233340.jsonl
mmvq_coalesced,Q8_0,1,4096,4096,4096,COALESCED,20589.688684,48.568,367.459727,0.0,0.0,memory_bound,1,True,tier1_validation_supported_20260121_233340.jsonl
mmvq_coalesced,Q6_K,1,4096,4096,4096,COALESCED,4807.692308,208.0,66.267077,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_coalesced,MXFP4,1,4096,4096,4096,COALESCED,5743.957357,174.096,51.315872,0.0,0.0,memory_bound,1,True,tier1_validation_supported_20260121_233340.jsonl
mmvq_slm_cached,Q4_0,1,4096,4096,4096,AOS,7933.485656,126.048,75.036304,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_slm_cached,Q8_0,1,4096,4096,4096,AOS,4128.546421,242.216,73.681276,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_slm_cached,Q6_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,True,tier1_validation_supported_20260121_233340.jsonl
mmvq_slm_cached,MXFP4,1,4096,4096,4096,AOS,4095.138252,244.192,36.585506,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_slm_cached,Q4_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_slm_cached,Q2_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_slm_cached,Q3_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_slm_cached,Q5_K,1,0,0,0,AOS,0.0,0.0,0.0,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_prefetch,Q4_0,1,4096,4096,4096,AOS,3136.133273,318.864,29.6621,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_prefetch,Q8_0,1,4096,4096,4096,AOS,2553.887016,391.56,45.57867,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_prefetch,Q6_K,1,4096,4096,4096,AOS,5251.438894,190.424,72.383481,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_prefetch,MXFP4,1,4096,4096,4096,AOS,4019.809622,248.768,35.912529,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_prefetch,Q4_K,1,4096,4096,4096,AOS,9964.129135,100.36,94.242487,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_prefetch,Q2_K,1,4096,4096,4096,AOS,10914.17096,91.624,60.311883,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_prefetch,Q3_K,1,4096,4096,4096,AOS,4198.857911,238.16,30.357541,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_prefetch,Q5_K,1,4096,4096,4096,AOS,12064.472541,82.888,139.408937,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_wide_load,Q4_0,1,4096,4096,4096,AOS,3238.593673,308.776,30.631189,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_wide_load,Q8_0,1,4096,4096,4096,AOS,2892.714987,345.696,51.62566,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_wide_load,Q6_K,1,4096,4096,4096,AOS,4119.702063,242.736,56.784128,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_wide_load,MXFP4,1,4096,4096,4096,AOS,3911.873318,255.632,34.948238,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_wide_load,Q4_K,1,4096,4096,4096,AOS,10648.266462,93.912,100.713178,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_wide_load,Q2_K,1,4096,4096,4096,AOS,11812.511813,84.656,65.276129,0.0,0.0,memory_bound,1,True,tier1_validation_supported_20260121_233340.jsonl
mmvq_wide_load,Q3_K,1,4096,4096,4096,AOS,4144.562334,241.28,29.964987,0.0,0.0,memory_bound,1,True,tier1_validation_supported_20260121_233340.jsonl
mmvq_wide_load,Q5_K,1,4096,4096,4096,AOS,12171.372931,82.16,140.644206,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233340.jsonl
mmvq_aos_baseline,Q4_0,1,4096,4096,4096,AOS,6972.722709,143.416,65.949239,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_aos_baseline,Q8_0,1,4096,4096,4096,AOS,4084.700346,244.816,72.898765,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_aos_baseline,Q6_K,1,4096,4096,4096,AOS,4335.159881,230.672,59.753902,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_aos_baseline,MXFP4,1,4096,4096,4096,AOS,5466.392618,182.936,48.836139,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_aos_baseline,Q4_K,1,4096,4096,4096,AOS,9390.024038,106.496,88.8125,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_aos_baseline,Q2_K,1,4096,4096,4096,AOS,10372.583188,96.408,57.319061,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_aos_baseline,Q3_K,1,4096,4096,4096,AOS,4038.380771,247.624,29.197299,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_aos_baseline,Q5_K,1,4096,4096,4096,AOS,12439.048662,80.392,143.737287,0.0,0.0,memory_bound,1,True,tier1_validation_supported_20260121_233654.jsonl
mmvq_soa_baseline,Q4_0,1,4096,4096,4096,SOA,36840.554082,27.144,348.444444,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_soa_baseline,Q8_0,1,4096,4096,4096,SOA,19269.307846,51.896,343.895175,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_soa_baseline,Q6_K,1,4096,4096,4096,SOA,9732.170663,102.752,134.14388,0.0,0.0,memory_bound,1,True,tier1_validation_supported_20260121_233654.jsonl
mmvq_soa_baseline,MXFP4,1,4096,4096,4096,SOA,5457.08548,183.248,48.75299,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_soa_baseline,Q4_K,1,4096,4096,4096,SOA,21853.146853,45.76,206.690909,0.0,0.0,memory_bound,1,True,tier1_validation_supported_20260121_233654.jsonl
mmvq_coalesced,Q4_0,1,4096,4096,4096,COALESCED,53123.671908,18.824,502.453039,0.0,0.0,memory_bound,1,True,tier1_validation_supported_20260121_233654.jsonl
mmvq_coalesced,Q8_0,1,4096,4096,4096,COALESCED,19866.497139,50.336,354.553083,0.0,0.0,memory_bound,1,True,tier1_validation_supported_20260121_233654.jsonl
mmvq_coalesced,Q6_K,1,4096,4096,4096,COALESCED,6187.506188,161.616,85.285813,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_coalesced,MXFP4,1,4096,4096,4096,COALESCED,5754.269668,173.784,51.408001,0.0,0.0,memory_bound,1,True,tier1_validation_supported_20260121_233654.jsonl
mmvq_slm_cached,Q4_0,1,4096,4096,4096,AOS,7979.572295,125.32,75.472199,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_slm_cached,Q8_0,1,4096,4096,4096,AOS,4245.202921,235.56,75.76322,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_slm_cached,Q6_K,1,4096,4096,4096,AOS,3993.099923,250.432,55.0391,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_slm_cached,MXFP4,1,4096,4096,4096,AOS,4211.732201,237.432,37.627144,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_slm_cached,Q4_K,1,4096,4096,4096,AOS,9166.238909,109.096,86.695901,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_slm_cached,Q2_K,1,4096,4096,4096,AOS,9625.009625,103.896,53.187957,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_slm_cached,Q3_K,1,4096,4096,4096,AOS,4014.77437,249.08,29.026626,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_slm_cached,Q5_K,1,4096,4096,4096,AOS,11944.577162,83.72,138.023507,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_prefetch,Q4_0,1,4096,4096,4096,AOS,3087.792105,323.856,29.204881,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_prefetch,Q8_0,1,4096,4096,4096,AOS,2535.034172,394.472,45.242207,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_prefetch,Q6_K,1,4096,4096,4096,AOS,3900.76455,256.36,53.766391,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_prefetch,MXFP4,1,4096,4096,4096,AOS,4166.111185,240.032,37.219571,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_prefetch,Q4_K,1,4096,4096,4096,AOS,9003.169116,111.072,85.153558,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_prefetch,Q2_K,1,4096,4096,4096,AOS,8026.197509,124.592,44.352896,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_prefetch,Q3_K,1,4096,4096,4096,AOS,4082.965866,244.92,29.519647,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_prefetch,Q5_K,1,4096,4096,4096,AOS,11870.845204,84.24,137.17151,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_wide_load,Q4_0,1,4096,4096,4096,AOS,3296.326574,303.368,31.177237,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_wide_load,Q8_0,1,4096,4096,4096,AOS,2868.551496,348.608,51.194419,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
